Iteracao,Prob_Manter,Prob_Trocar
43840,0.335424,0.664576
43841,0.335439,0.664561
43842,0.335432,0.664568
43843,0.335424,0.664576
43844,0.335439,0.664561
43845,0.335432,0.664568
43846,0.335424,0.664576
43847,0.335439,0.664561
43848,0.335431,0.664569
43849,0.335424,0.664576
43850,0.335416,0.664584
43851,0.335409,0.664591
43852,0.335424,0.664576
43853,0.335416,0.664584
43854,0.335408,0.664592
43855,0.335401,0.664599
43856,0.335416,0.664584
43857,0.335408,0.664592
43858,0.335423,0.664577
43859,0.335416,0.664584
43860,0.335431,0.664569
43861,0.335446,0.664554
43862,0.335438,0.664562
43863,0.335431,0.664569
43864,0.335446,0.664554
43865,0.335461,0.664539
43866,0.335476,0.664524
43867,0.335469,0.664531
43868,0.335461,0.664539
43869,0.335476,0.664524
43870,0.335491,0.664509
43871,0.335484,0.664516
43872,0.335476,0.664524
43873,0.335491,0.664509
43874,0.335506,0.664494
43875,0.335499,0.664501
43876,0.335514,0.664486
43877,0.335506,0.664494
43878,0.335498,0.664502
43879,0.335491,0.664509
43880,0.335506,0.664494
43881,0.335521,0.664479
43882,0.335536,0.664464
43883,0.335529,0.664471
43884,0.335544,0.664456
43885,0.335536,0.664464
43886,0.335528,0.664472
43887,0.335544,0.664456
43888,0.335559,0.664441
43889,0.335574,0.664426
43890,0.335589,0.664411
43891,0.335581,0.664419
43892,0.335574,0.664426
43893,0.335566,0.664434
43894,0.335558,0.664442
43895,0.335574,0.664426
43896,0.335566,0.664434
43897,0.335581,0.664419
43898,0.335573,0.664427
43899,0.335589,0.664411
43900,0.335581,0.664419
43901,0.335596,0.664404
43902,0.335588,0.664412
43903,0.335603,0.664397
43904,0.335619,0.664381
43905,0.335611,0.664389
43906,0.335603,0.664397
43907,0.335596,0.664404
43908,0.335611,0.664389
43909,0.335626,0.664374
43910,0.335618,0.664382
43911,0.335633,0.664367
43912,0.335649,0.664351
43913,0.335664,0.664336
43914,0.335656,0.664344
43915,0.335648,0.664352
43916,0.335641,0.664359
43917,0.335656,0.664344
43918,0.335671,0.664329
43919,0.335663,0.664337
43920,0.335679,0.664321
43921,0.335694,0.664306
43922,0.335686,0.664314
43923,0.335678,0.664322
43924,0.335693,0.664307
43925,0.335686,0.664314
43926,0.335678,0.664322
43927,0.335693,0.664307
43928,0.335708,0.664292
43929,0.335701,0.664299
43930,0.335693,0.664307
43931,0.335686,0.664314
43932,0.335678,0.664322
43933,0.335670,0.664330
43934,0.335663,0.664337
43935,0.335678,0.664322
43936,0.335670,0.664330
43937,0.335662,0.664338
43938,0.335655,0.664345
43939,0.335647,0.664353
43940,0.335640,0.664360
43941,0.335655,0.664345
43942,0.335647,0.664353
43943,0.335639,0.664361
43944,0.335632,0.664368
43945,0.335624,0.664376
43946,0.335616,0.664384
43947,0.335609,0.664391
43948,0.335601,0.664399
43949,0.335594,0.664406
43950,0.335609,0.664391
43951,0.335601,0.664399
43952,0.335616,0.664384
43953,0.335608,0.664392
43954,0.335601,0.664399
43955,0.335593,0.664407
43956,0.335586,0.664414
43957,0.335601,0.664399
43958,0.335616,0.664384
43959,0.335608,0.664392
43960,0.335623,0.664377
43961,0.335616,0.664384
43962,0.335608,0.664392
43963,0.335600,0.664400
43964,0.335616,0.664384
43965,0.335608,0.664392
43966,0.335623,0.664377
43967,0.335615,0.664385
43968,0.335608,0.664392
43969,0.335600,0.664400
43970,0.335592,0.664408
43971,0.335585,0.664415
43972,0.335577,0.664423
43973,0.335570,0.664430
43974,0.335585,0.664415
43975,0.335577,0.664423
43976,0.335592,0.664408
43977,0.335607,0.664393
43978,0.335622,0.664378
43979,0.335615,0.664385
43980,0.335630,0.664370
43981,0.335622,0.664378
43982,0.335615,0.664385
43983,0.335630,0.664370
43984,0.335622,0.664378
43985,0.335614,0.664386
43986,0.335630,0.664370
43987,0.335645,0.664355
43988,0.335660,0.664340
43989,0.335675,0.664325
43990,0.335667,0.664333
43991,0.335682,0.664318
43992,0.335675,0.664325
43993,0.335667,0.664333
43994,0.335659,0.664341
43995,0.335652,0.664348
43996,0.335644,0.664356
43997,0.335637,0.664363
43998,0.335629,0.664371
43999,0.335644,0.664356
44000,0.335636,0.664364
44001,0.335629,0.664371
44002,0.335644,0.664356
44003,0.335659,0.664341
44004,0.335651,0.664349
44005,0.335644,0.664356
44006,0.335636,0.664364
44007,0.335628,0.664372
44008,0.335644,0.664356
44009,0.335659,0.664341
44010,0.335651,0.664349
44011,0.335643,0.664357
44012,0.335636,0.664364
44013,0.335628,0.664372
44014,0.335643,0.664357
44015,0.335636,0.664364
44016,0.335628,0.664372
44017,0.335620,0.664380
44018,0.335613,0.664387
44019,0.335605,0.664395
44020,0.335597,0.664403
44021,0.335613,0.664387
44022,0.335628,0.664372
44023,0.335643,0.664357
44024,0.335658,0.664342
44025,0.335650,0.664350
44026,0.335643,0.664357
44027,0.335635,0.664365
44028,0.335627,0.664373
44029,0.335620,0.664380
44030,0.335612,0.664388
44031,0.335604,0.664396
44032,0.335597,0.664403
44033,0.335612,0.664388
44034,0.335604,0.664396
44035,0.335619,0.664381
44036,0.335612,0.664388
44037,0.335604,0.664396
44038,0.335619,0.664381
44039,0.335612,0.664388
44040,0.335604,0.664396
44041,0.335596,0.664404
44042,0.335589,0.664411
44043,0.335604,0.664396
44044,0.335596,0.664404
44045,0.335611,0.664389
44046,0.335604,0.664396
44047,0.335596,0.664404
44048,0.335588,0.664412
44049,0.335581,0.664419
44050,0.335596,0.664404
44051,0.335588,0.664412
44052,0.335581,0.664419
44053,0.335573,0.664427
44054,0.335588,0.664412
44055,0.335603,0.664397
44056,0.335596,0.664404
44057,0.335588,0.664412
44058,0.335580,0.664420
44059,0.335573,0.664427
44060,0.335565,0.664435
44061,0.335580,0.664420
44062,0.335573,0.664427
44063,0.335565,0.664435
44064,0.335557,0.664443
44065,0.335572,0.664428
44066,0.335588,0.664412
44067,0.335603,0.664397
44068,0.335595,0.664405
44069,0.335587,0.664413
44070,0.335602,0.664398
44071,0.335618,0.664382
44072,0.335633,0.664367
44073,0.335648,0.664352
44074,0.335640,0.664360
44075,0.335632,0.664368
44076,0.335648,0.664352
44077,0.335640,0.664360
44078,0.335655,0.664345
44079,0.335647,0.664353
44080,0.335640,0.664360
44081,0.335655,0.664345
44082,0.335647,0.664353
44083,0.335662,0.664338
44084,0.335655,0.664345
44085,0.335647,0.664353
44086,0.335639,0.664361
44087,0.335632,0.664368
44088,0.335624,0.664376
44089,0.335617,0.664383
44090,0.335632,0.664368
44091,0.335624,0.664376
44092,0.335616,0.664384
44093,0.335609,0.664391
44094,0.335601,0.664399
44095,0.335616,0.664384
44096,0.335609,0.664391
44097,0.335601,0.664399
44098,0.335616,0.664384
44099,0.335609,0.664391
44100,0.335601,0.664399
44101,0.335616,0.664384
44102,0.335631,0.664369
44103,0.335623,0.664377
44104,0.335616,0.664384
44105,0.335608,0.664392
44106,0.335601,0.664399
44107,0.335616,0.664384
44108,0.335608,0.664392
44109,0.335623,0.664377
44110,0.335638,0.664362
44111,0.335631,0.664369
44112,0.335623,0.664377
44113,0.335615,0.664385
44114,0.335630,0.664370
44115,0.335623,0.664377
44116,0.335615,0.664385
44117,0.335608,0.664392
44118,0.335600,0.664400
44119,0.335592,0.664408
44120,0.335607,0.664393
44121,0.335600,0.664400
44122,0.335592,0.664408
44123,0.335607,0.664393
44124,0.335600,0.664400
44125,0.335592,0.664408
44126,0.335584,0.664416
44127,0.335600,0.664400
44128,0.335592,0.664408
44129,0.335584,0.664416
44130,0.335577,0.664423
44131,0.335592,0.664408
44132,0.335584,0.664416
44133,0.335577,0.664423
44134,0.335569,0.664431
44135,0.335561,0.664439
44136,0.335576,0.664424
44137,0.335591,0.664409
44138,0.335607,0.664393
44139,0.335599,0.664401
44140,0.335591,0.664409
44141,0.335584,0.664416
44142,0.335599,0.664401
44143,0.335591,0.664409
44144,0.335606,0.664394
44145,0.335599,0.664401
44146,0.335591,0.664409
44147,0.335606,0.664394
44148,0.335598,0.664402
44149,0.335613,0.664387
44150,0.335606,0.664394
44151,0.335598,0.664402
44152,0.335591,0.664409
44153,0.335583,0.664417
44154,0.335598,0.664402
44155,0.335613,0.664387
44156,0.335628,0.664372
44157,0.335621,0.664379
44158,0.335613,0.664387
44159,0.335605,0.664395
44160,0.335598,0.664402
44161,0.335590,0.664410
44162,0.335583,0.664417
44163,0.335575,0.664425
44164,0.335567,0.664433
44165,0.335560,0.664440
44166,0.335552,0.664448
44167,0.335545,0.664455
44168,0.335537,0.664463
44169,0.335529,0.664471
44170,0.335544,0.664456
44171,0.335537,0.664463
44172,0.335529,0.664471
44173,0.335522,0.664478
44174,0.335514,0.664486
44175,0.335529,0.664471
44176,0.335522,0.664478
44177,0.335514,0.664486
44178,0.335529,0.664471
44179,0.335521,0.664479
44180,0.335536,0.664464
44181,0.335551,0.664449
44182,0.335567,0.664433
44183,0.335559,0.664441
44184,0.335551,0.664449
44185,0.335544,0.664456
44186,0.335536,0.664464
44187,0.335529,0.664471
44188,0.335521,0.664479
44189,0.335513,0.664487
44190,0.335506,0.664494
44191,0.335521,0.664479
44192,0.335536,0.664464
44193,0.335551,0.664449
44194,0.335543,0.664457
44195,0.335558,0.664442
44196,0.335551,0.664449
44197,0.335543,0.664457
44198,0.335558,0.664442
44199,0.335551,0.664449
44200,0.335566,0.664434
44201,0.335581,0.664419
44202,0.335573,0.664427
44203,0.335588,0.664412
44204,0.335603,0.664397
44205,0.335596,0.664404
44206,0.335588,0.664412
44207,0.335580,0.664420
44208,0.335595,0.664405
44209,0.335588,0.664412
44210,0.335580,0.664420
44211,0.335573,0.664427
44212,0.335565,0.664435
44213,0.335557,0.664443
44214,0.335550,0.664450
44215,0.335565,0.664435
44216,0.335557,0.664443
44217,0.335550,0.664450
44218,0.335542,0.664458
44219,0.335534,0.664466
44220,0.335550,0.664450
44221,0.335542,0.664458
44222,0.335534,0.664466
44223,0.335527,0.664473
44224,0.335542,0.664458
44225,0.335557,0.664443
44226,0.335549,0.664451
44227,0.335564,0.664436
44228,0.335557,0.664443
44229,0.335549,0.664451
44230,0.335564,0.664436
44231,0.335557,0.664443
44232,0.335572,0.664428
44233,0.335587,0.664413
44234,0.335579,0.664421
44235,0.335571,0.664429
44236,0.335586,0.664414
44237,0.335601,0.664399
44238,0.335594,0.664406
44239,0.335586,0.664414
44240,0.335601,0.664399
44241,0.335594,0.664406
44242,0.335609,0.664391
44243,0.335601,0.664399
44244,0.335616,0.664384
44245,0.335631,0.664369
44246,0.335646,0.664354
44247,0.335639,0.664361
44248,0.335654,0.664346
44249,0.335646,0.664354
44250,0.335638,0.664362
44251,0.335631,0.664369
44252,0.335646,0.664354
44253,0.335661,0.664339
44254,0.335676,0.664324
44255,0.335691,0.664309
44256,0.335683,0.664317
44257,0.335698,0.664302
44258,0.335691,0.664309
44259,0.335683,0.664317
44260,0.335676,0.664324
44261,0.335668,0.664332
44262,0.335660,0.664340
44263,0.335675,0.664325
44264,0.335690,0.664310
44265,0.335705,0.664295
44266,0.335720,0.664280
44267,0.335713,0.664287
44268,0.335728,0.664272
44269,0.335743,0.664257
44270,0.335735,0.664265
44271,0.335750,0.664250
44272,0.335743,0.664257
44273,0.335735,0.664265
44274,0.335728,0.664272
44275,0.335743,0.664257
44276,0.335735,0.664265
44277,0.335727,0.664273
44278,0.335720,0.664280
44279,0.335735,0.664265
44280,0.335727,0.664273
44281,0.335720,0.664280
44282,0.335712,0.664288
44283,0.335704,0.664296
44284,0.335719,0.664281
44285,0.335712,0.664288
44286,0.335704,0.664296
44287,0.335719,0.664281
44288,0.335712,0.664288
44289,0.335704,0.664296
44290,0.335719,0.664281
44291,0.335734,0.664266
44292,0.335749,0.664251
44293,0.335764,0.664236
44294,0.335757,0.664243
44295,0.335749,0.664251
44296,0.335741,0.664259
44297,0.335734,0.664266
44298,0.335726,0.664274
44299,0.335719,0.664281
44300,0.335711,0.664289
44301,0.335726,0.664274
44302,0.335718,0.664282
44303,0.335733,0.664267
44304,0.335726,0.664274
44305,0.335718,0.664282
44306,0.335711,0.664289
44307,0.335703,0.664297
44308,0.335696,0.664304
44309,0.335711,0.664289
44310,0.335703,0.664297
44311,0.335695,0.664305
44312,0.335688,0.664312
44313,0.335680,0.664320
44314,0.335695,0.664305
44315,0.335688,0.664312
44316,0.335680,0.664320
44317,0.335673,0.664327
44318,0.335665,0.664335
44319,0.335657,0.664343
44320,0.335650,0.664350
44321,0.335665,0.664335
44322,0.335680,0.664320
44323,0.335695,0.664305
44324,0.335687,0.664313
44325,0.335680,0.664320
44326,0.335672,0.664328
44327,0.335687,0.664313
44328,0.335702,0.664298
44329,0.335694,0.664306
44330,0.335709,0.664291
44331,0.335702,0.664298
44332,0.335694,0.664306
44333,0.335687,0.664313
44334,0.335702,0.664298
44335,0.335694,0.664306
44336,0.335687,0.664313
44337,0.335679,0.664321
44338,0.335694,0.664306
44339,0.335709,0.664291
44340,0.335701,0.664299
44341,0.335716,0.664284
44342,0.335709,0.664291
44343,0.335724,0.664276
44344,0.335739,0.664261
44345,0.335731,0.664269
44346,0.335724,0.664276
44347,0.335739,0.664261
44348,0.335731,0.664269
44349,0.335746,0.664254
44350,0.335761,0.664239
44351,0.335753,0.664247
44352,0.335746,0.664254
44353,0.335738,0.664262
44354,0.335753,0.664247
44355,0.335746,0.664254
44356,0.335761,0.664239
44357,0.335753,0.664247
44358,0.335746,0.664254
44359,0.335738,0.664262
44360,0.335730,0.664270
44361,0.335723,0.664277
44362,0.335738,0.664262
44363,0.335730,0.664270
44364,0.335745,0.664255
44365,0.335760,0.664240
44366,0.335753,0.664247
44367,0.335768,0.664232
44368,0.335783,0.664217
44369,0.335798,0.664202
44370,0.335790,0.664210
44371,0.335782,0.664218
44372,0.335797,0.664203
44373,0.335790,0.664210
44374,0.335805,0.664195
44375,0.335820,0.664180
44376,0.335835,0.664165
44377,0.335850,0.664150
44378,0.335865,0.664135
44379,0.335857,0.664143
44380,0.335849,0.664151
44381,0.335842,0.664158
44382,0.335834,0.664166
44383,0.335827,0.664173
44384,0.335819,0.664181
44385,0.335834,0.664166
44386,0.335827,0.664173
44387,0.335819,0.664181
44388,0.335811,0.664189
44389,0.335826,0.664174
44390,0.335819,0.664181
44391,0.335811,0.664189
44392,0.335826,0.664174
44393,0.335841,0.664159
44394,0.335834,0.664166
44395,0.335826,0.664174
44396,0.335841,0.664159
44397,0.335834,0.664166
44398,0.335826,0.664174
44399,0.335818,0.664182
44400,0.335811,0.664189
44401,0.335826,0.664174
44402,0.335818,0.664182
44403,0.335811,0.664189
44404,0.335803,0.664197
44405,0.335796,0.664204
44406,0.335788,0.664212
44407,0.335780,0.664220
44408,0.335773,0.664227
44409,0.335765,0.664235
44410,0.335780,0.664220
44411,0.335773,0.664227
44412,0.335788,0.664212
44413,0.335780,0.664220
44414,0.335773,0.664227
44415,0.335765,0.664235
44416,0.335780,0.664220
44417,0.335772,0.664228
44418,0.335787,0.664213
44419,0.335780,0.664220
44420,0.335772,0.664228
44421,0.335765,0.664235
44422,0.335757,0.664243
44423,0.335749,0.664251
44424,0.335764,0.664236
44425,0.335757,0.664243
44426,0.335749,0.664251
44427,0.335764,0.664236
44428,0.335779,0.664221
44429,0.335772,0.664228
44430,0.335764,0.664236
44431,0.335779,0.664221
44432,0.335794,0.664206
44433,0.335786,0.664214
44434,0.335779,0.664221
44435,0.335771,0.664229
44436,0.335786,0.664214
44437,0.335779,0.664221
44438,0.335794,0.664206
44439,0.335786,0.664214
44440,0.335801,0.664199
44441,0.335794,0.664206
44442,0.335808,0.664192
44443,0.335823,0.664177
44444,0.335816,0.664184
44445,0.335831,0.664169
44446,0.335823,0.664177
44447,0.335816,0.664184
44448,0.335808,0.664192
44449,0.335823,0.664177
44450,0.335838,0.664162
44451,0.335853,0.664147
44452,0.335845,0.664155
44453,0.335838,0.664162
44454,0.335830,0.664170
44455,0.335823,0.664177
44456,0.335815,0.664185
44457,0.335808,0.664192
44458,0.335823,0.664177
44459,0.335838,0.664162
44460,0.335852,0.664148
44461,0.335845,0.664155
44462,0.335860,0.664140
44463,0.335875,0.664125
44464,0.335867,0.664133
44465,0.335882,0.664118
44466,0.335875,0.664125
44467,0.335890,0.664110
44468,0.335882,0.664118
44469,0.335874,0.664126
44470,0.335867,0.664133
44471,0.335859,0.664141
44472,0.335852,0.664148
44473,0.335844,0.664156
44474,0.335837,0.664163
44475,0.335829,0.664171
44476,0.335822,0.664178
44477,0.335836,0.664164
44478,0.335829,0.664171
44479,0.335821,0.664179
44480,0.335836,0.664164
44481,0.335851,0.664149
44482,0.335844,0.664156
44483,0.335836,0.664164
44484,0.335829,0.664171
44485,0.335821,0.664179
44486,0.335836,0.664164
44487,0.335851,0.664149
44488,0.335843,0.664157
44489,0.335836,0.664164
44490,0.335828,0.664172
44491,0.335843,0.664157
44492,0.335836,0.664164
44493,0.335828,0.664172
44494,0.335821,0.664179
44495,0.335835,0.664165
44496,0.335850,0.664150
44497,0.335865,0.664135
44498,0.335858,0.664142
44499,0.335873,0.664127
44500,0.335865,0.664135
44501,0.335880,0.664120
44502,0.335873,0.664127
44503,0.335865,0.664135
44504,0.335857,0.664143
44505,0.335850,0.664150
44506,0.335842,0.664158
44507,0.335835,0.664165
44508,0.335827,0.664173
44509,0.335820,0.664180
44510,0.335812,0.664188
44511,0.335805,0.664195
44512,0.335797,0.664203
44513,0.335790,0.664210
44514,0.335782,0.664218
44515,0.335797,0.664203
44516,0.335789,0.664211
44517,0.335782,0.664218
44518,0.335797,0.664203
44519,0.335789,0.664211
44520,0.335804,0.664196
44521,0.335797,0.664203
44522,0.335789,0.664211
44523,0.335804,0.664196
44524,0.335796,0.664204
44525,0.335789,0.664211
44526,0.335781,0.664219
44527,0.335796,0.664204
44528,0.335811,0.664189
44529,0.335804,0.664196
44530,0.335796,0.664204
44531,0.335811,0.664189
44532,0.335803,0.664197
44533,0.335818,0.664182
44534,0.335811,0.664189
44535,0.335803,0.664197
44536,0.335796,0.664204
44537,0.335788,0.664212
44538,0.335781,0.664219
44539,0.335796,0.664204
44540,0.335788,0.664212
44541,0.335781,0.664219
44542,0.335795,0.664205
44543,0.335788,0.664212
44544,0.335780,0.664220
44545,0.335773,0.664227
44546,0.335788,0.664212
44547,0.335780,0.664220
44548,0.335773,0.664227
44549,0.335765,0.664235
44550,0.335758,0.664242
44551,0.335772,0.664228
44552,0.335765,0.664235
44553,0.335757,0.664243
44554,0.335750,0.664250
44555,0.335742,0.664258
44556,0.335757,0.664243
44557,0.335772,0.664228
44558,0.335765,0.664235
44559,0.335780,0.664220
44560,0.335794,0.664206
44561,0.335787,0.664213
44562,0.335802,0.664198
44563,0.335794,0.664206
44564,0.335809,0.664191
44565,0.335824,0.664176
44566,0.335817,0.664183
44567,0.335831,0.664169
44568,0.335824,0.664176
44569,0.335816,0.664184
44570,0.335831,0.664169
44571,0.335824,0.664176
44572,0.335816,0.664184
44573,0.335809,0.664191
44574,0.335824,0.664176
44575,0.335838,0.664162
44576,0.335853,0.664147
44577,0.335846,0.664154
44578,0.335861,0.664139
44579,0.335876,0.664124
44580,0.335891,0.664109
44581,0.335905,0.664095
44582,0.335920,0.664080
44583,0.335935,0.664065
44584,0.335950,0.664050
44585,0.335943,0.664057
44586,0.335935,0.664065
44587,0.335928,0.664072
44588,0.335920,0.664080
44589,0.335912,0.664088
44590,0.335905,0.664095
44591,0.335920,0.664080
44592,0.335912,0.664088
44593,0.335905,0.664095
44594,0.335920,0.664080
44595,0.335912,0.664088
44596,0.335905,0.664095
44597,0.335897,0.664103
44598,0.335890,0.664110
44599,0.335904,0.664096
44600,0.335919,0.664081
44601,0.335934,0.664066
44602,0.335949,0.664051
44603,0.335942,0.664058
44604,0.335934,0.664066
44605,0.335949,0.664051
44606,0.335941,0.664059
44607,0.335934,0.664066
44608,0.335949,0.664051
44609,0.335964,0.664036
44610,0.335956,0.664044
44611,0.335971,0.664029
44612,0.335963,0.664037
44613,0.335956,0.664044
44614,0.335948,0.664052
44615,0.335941,0.664059
44616,0.335933,0.664067
44617,0.335926,0.664074
44618,0.335918,0.664082
44619,0.335911,0.664089
44620,0.335903,0.664097
44621,0.335896,0.664104
44622,0.335888,0.664112
44623,0.335903,0.664097
44624,0.335895,0.664105
44625,0.335888,0.664112
44626,0.335880,0.664120
44627,0.335895,0.664105
44628,0.335910,0.664090
44629,0.335903,0.664097
44630,0.335895,0.664105
44631,0.335888,0.664112
44632,0.335902,0.664098
44633,0.335917,0.664083
44634,0.335910,0.664090
44635,0.335902,0.664098
44636,0.335895,0.664105
44637,0.335910,0.664090
44638,0.335902,0.664098
44639,0.335895,0.664105
44640,0.335887,0.664113
44641,0.335880,0.664120
44642,0.335872,0.664128
44643,0.335865,0.664135
44644,0.335879,0.664121
44645,0.335872,0.664128
44646,0.335887,0.664113
44647,0.335879,0.664121
44648,0.335872,0.664128
44649,0.335864,0.664136
44650,0.335879,0.664121
44651,0.335894,0.664106
44652,0.335886,0.664114
44653,0.335879,0.664121
44654,0.335871,0.664129
44655,0.335886,0.664114
44656,0.335901,0.664099
44657,0.335894,0.664106
44658,0.335908,0.664092
44659,0.335901,0.664099
44660,0.335916,0.664084
44661,0.335931,0.664069
44662,0.335923,0.664077
44663,0.335916,0.664084
44664,0.335908,0.664092
44665,0.335923,0.664077
44666,0.335938,0.664062
44667,0.335953,0.664047
44668,0.335945,0.664055
44669,0.335960,0.664040
44670,0.335953,0.664047
44671,0.335945,0.664055
44672,0.335960,0.664040
44673,0.335975,0.664025
44674,0.335967,0.664033
44675,0.335960,0.664040
44676,0.335975,0.664025
44677,0.335967,0.664033
44678,0.335960,0.664040
44679,0.335974,0.664026
44680,0.335967,0.664033
44681,0.335982,0.664018
44682,0.335974,0.664026
44683,0.335967,0.664033
44684,0.335959,0.664041
44685,0.335974,0.664026
44686,0.335967,0.664033
44687,0.335959,0.664041
44688,0.335974,0.664026
44689,0.335966,0.664034
44690,0.335959,0.664041
44691,0.335951,0.664049
44692,0.335944,0.664056
44693,0.335936,0.664064
44694,0.335951,0.664049
44695,0.335944,0.664056
44696,0.335936,0.664064
44697,0.335951,0.664049
44698,0.335943,0.664057
44699,0.335936,0.664064
44700,0.335928,0.664072
44701,0.335943,0.664057
44702,0.335936,0.664064
44703,0.335928,0.664072
44704,0.335921,0.664079
44705,0.335913,0.664087
44706,0.335906,0.664094
44707,0.335921,0.664079
44708,0.335913,0.664087
44709,0.335928,0.664072
44710,0.335920,0.664080
44711,0.335913,0.664087
44712,0.335905,0.664095
44713,0.335898,0.664102
44714,0.335890,0.664110
44715,0.335883,0.664117
44716,0.335875,0.664125
44717,0.335890,0.664110
44718,0.335883,0.664117
44719,0.335897,0.664103
44720,0.335890,0.664110
44721,0.335882,0.664118
44722,0.335875,0.664125
44723,0.335867,0.664133
44724,0.335882,0.664118
44725,0.335875,0.664125
44726,0.335867,0.664133
44727,0.335882,0.664118
44728,0.335875,0.664125
44729,0.335889,0.664111
44730,0.335904,0.664096
44731,0.335897,0.664103
44732,0.335889,0.664111
44733,0.335904,0.664096
44734,0.335919,0.664081
44735,0.335911,0.664089
44736,0.335904,0.664096
44737,0.335919,0.664081
44738,0.335911,0.664089
44739,0.335926,0.664074
44740,0.335919,0.664081
44741,0.335911,0.664089
44742,0.335926,0.664074
44743,0.335941,0.664059
44744,0.335933,0.664067
44745,0.335926,0.664074
44746,0.335918,0.664082
44747,0.335911,0.664089
44748,0.335926,0.664074
44749,0.335940,0.664060
44750,0.335955,0.664045
44751,0.335970,0.664030
44752,0.335963,0.664037
44753,0.335955,0.664045
44754,0.335948,0.664052
44755,0.335962,0.664038
44756,0.335977,0.664023
44757,0.335970,0.664030
44758,0.335985,0.664015
44759,0.335977,0.664023
44760,0.335992,0.664008
44761,0.335984,0.664016
44762,0.335977,0.664023
44763,0.335969,0.664031
44764,0.335962,0.664038
44765,0.335977,0.664023
44766,0.335969,0.664031
44767,0.335984,0.664016
44768,0.335977,0.664023
44769,0.335991,0.664009
44770,0.335984,0.664016
44771,0.335976,0.664024
44772,0.335969,0.664031
44773,0.335984,0.664016
44774,0.335976,0.664024
44775,0.335991,0.664009
44776,0.335984,0.664016
44777,0.335976,0.664024
44778,0.335969,0.664031
44779,0.335961,0.664039
44780,0.335976,0.664024
44781,0.335991,0.664009
44782,0.335983,0.664017
44783,0.335998,0.664002
44784,0.336013,0.663987
44785,0.336005,0.663995
44786,0.335998,0.664002
44787,0.336013,0.663987
44788,0.336005,0.663995
44789,0.335998,0.664002
44790,0.335990,0.664010
44791,0.336005,0.663995
44792,0.335997,0.664003
44793,0.335990,0.664010
44794,0.335982,0.664018
44795,0.335975,0.664025
44796,0.335967,0.664033
44797,0.335960,0.664040
44798,0.335952,0.664048
44799,0.335945,0.664055
44800,0.335938,0.664062
44801,0.335930,0.664070
44802,0.335923,0.664077
44803,0.335915,0.664085
44804,0.335908,0.664092
44805,0.335900,0.664100
44806,0.335893,0.664107
44807,0.335885,0.664115
44808,0.335878,0.664122
44809,0.335870,0.664130
44810,0.335885,0.664115
44811,0.335877,0.664123
44812,0.335870,0.664130
44813,0.335885,0.664115
44814,0.335877,0.664123
44815,0.335870,0.664130
44816,0.335862,0.664138
44817,0.335855,0.664145
44818,0.335870,0.664130
44819,0.335862,0.664138
44820,0.335855,0.664145
44821,0.335847,0.664153
44822,0.335840,0.664160
44823,0.335832,0.664168
44824,0.335825,0.664175
44825,0.335817,0.664183
44826,0.335832,0.664168
44827,0.335824,0.664176
44828,0.335817,0.664183
44829,0.335809,0.664191
44830,0.335802,0.664198
44831,0.335794,0.664206
44832,0.335809,0.664191
44833,0.335802,0.664198
44834,0.335817,0.664183
44835,0.335809,0.664191
44836,0.335824,0.664176
44837,0.335839,0.664161
44838,0.335831,0.664169
44839,0.335824,0.664176
44840,0.335839,0.664161
44841,0.335853,0.664147
44842,0.335846,0.664154
44843,0.335838,0.664162
44844,0.335853,0.664147
44845,0.335846,0.664154
44846,0.335838,0.664162
44847,0.335853,0.664147
44848,0.335868,0.664132
44849,0.335883,0.664117
44850,0.335897,0.664103
44851,0.335890,0.664110
44852,0.335905,0.664095
44853,0.335897,0.664103
44854,0.335890,0.664110
44855,0.335882,0.664118
44856,0.335875,0.664125
44857,0.335890,0.664110
44858,0.335882,0.664118
44859,0.335875,0.664125
44860,0.335867,0.664133
44861,0.335882,0.664118
44862,0.335897,0.664103
44863,0.335889,0.664111
44864,0.335904,0.664096
44865,0.335919,0.664081
44866,0.335911,0.664089
44867,0.335904,0.664096
44868,0.335896,0.664104
44869,0.335889,0.664111
44870,0.335904,0.664096
44871,0.335896,0.664104
44872,0.335889,0.664111
44873,0.335881,0.664119
44874,0.335874,0.664126
44875,0.335866,0.664134
44876,0.335859,0.664141
44877,0.335851,0.664149
44878,0.335866,0.664134
44879,0.335859,0.664141
44880,0.335873,0.664127
44881,0.335888,0.664112
44882,0.335903,0.664097
44883,0.335918,0.664082
44884,0.335933,0.664067
44885,0.335925,0.664075
44886,0.335918,0.664082
44887,0.335932,0.664068
44888,0.335925,0.664075
44889,0.335917,0.664083
44890,0.335932,0.664068
44891,0.335925,0.664075
44892,0.335917,0.664083
44893,0.335910,0.664090
44894,0.335902,0.664098
44895,0.335895,0.664105
44896,0.335887,0.664113
44897,0.335880,0.664120
44898,0.335895,0.664105
44899,0.335887,0.664113
44900,0.335880,0.664120
44901,0.335895,0.664105
44902,0.335909,0.664091
44903,0.335902,0.664098
44904,0.335917,0.664083
44905,0.335909,0.664091
44906,0.335902,0.664098
44907,0.335916,0.664084
44908,0.335931,0.664069
44909,0.335924,0.664076
44910,0.335916,0.664084
44911,0.335909,0.664091
44912,0.335901,0.664099
44913,0.335894,0.664106
44914,0.335909,0.664091
